,"",,8 runs with miminization terminated were skipped when calculating the bootstrap results,
,"",,1 runs with estimates near a boundary were skipped when calculating the bootstrap results,
diagnostic.means
"","covariance.step.run","minimization.successful","covariance.step.successful","covariance.step.warnings","estimate.near.boundary","rounding.errors","zero.gradients","final.zero.gradients"," hessian.reset","s.matrix.singular","significant.digits","condition.number","   est.methods","model.run.time","subprob.est.time","subprob.cov.time",
"",             0,          0.96,             0,             0,         0.005,          0.04,          0.01,             0,         0.365,             0,        2.4445,              NA,             0,             0,        368.32,             0,
means
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"",       379.261,     0.1637019,    0.03400719,      3.413275,      5.902116,      3.241601,     0.1380187,     0.2154044,     0.1342477,    0.04467663,    0.03914352,    0.07605641,   0.003725917,             0,
medians
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"",      5331.992,       1.55708,      0.617548,       39.0066,       12.0281,       8.71275,      0.512227,      0.927291,      0.271031,      0.229188,     0.0741268,      0.303383,     0.0268492,             0,
percentile.confidence.intervals
"","           ofv","     1_CL_CRRT","         2_CLr","          3_V1","           4_Q","          5_V2","6_CKDEPI_on_CLr","    7_BW_on_V1","  1_IIV_CLcrrt","     2_IIV_CLr","    OMEGA(3,2)","      3_IIV_V1","     1_PropErr","      2_AddErr","   se1_CL_CRRT","       se2_CLr","        se3_V1","         se4_Q","        se5_V2","se6_CKDEPI_on_CLr","  se7_BW_on_V1","se1_IIV_CLcrrt","   se2_IIV_CLr","  seOMEGA(3,2)","    se3_IIV_V1","   se1_PropErr","    se2_AddErr","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_iwres(%)","           EI1","           EI2","           EI3","           EI4","           EI5","           EI6","           EI7","           EI8","           EI9","          EI10","          EI11","          EI12","          EI13",
"         0.05%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"          0.5%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"          2.5%",      4719.793,      1.226978,      0.555916,      32.00362,      3.453258,      2.691886,     0.2805846,     0.5141668,    0.08965816,     0.1498248,    0.01333474,     0.1800588,     0.0213209,             0,
"            5%",      4818.835,      1.293704,     0.5645694,      33.24516,      5.166036,       3.33255,     0.3100038,     0.5662168,      0.114959,      0.161791,    0.02411186,     0.1854664,    0.02225334,             0,
"           95%",      6045.491,      1.816048,     0.6793128,      44.35308,       24.9037,      13.99502,     0.7658264,      1.297856,     0.5362002,       0.31012,     0.1411642,      0.424227,    0.03468628,             0,
"         97.5%",      6237.264,      1.861612,     0.6860296,       45.1423,       28.2217,      15.81808,     0.8142688,      1.370452,     0.6291322,      0.326833,     0.1693948,     0.4609246,    0.03585244,             0,
"         99.5%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
"        99.95%",              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,              NA,
